id,event_id,timestamp,source_ip,dest_ip,port,protocol,threat_type,severity,attack_category,confidence,details,dataset,country,city,latitude,longitude,dest_country,dest_city,dest_latitude,dest_longitude
336,56448,13:24:52,240.26.247.77,142.184.41.124,5432,HTTP,DDoS Attack,Critical,DNS,1.0,Detected DDoS Attack from internal source,MAWI Packet Trace Archive,United Kingdom,London,51.5074,-0.1278,India,Mumbai,19.076,72.8777
335,43873,13:24:52,27.190.6.65,99.76.214.76,139,DNS,Phishing,High,Email,0.76,Detected Phishing from external source,Abuse.ch Threat Feeds,Canada,Toronto,43.65107,-79.347015,Singapore,Singapore,1.3521,103.8198
334,96009,13:24:52,2.119.143.206,53.199.225.24,139,DNS,DNS Tunneling,Critical,DNS,1.0,Detected DNS Tunneling from external source,Team Cymru Malware & ASN Intelligence,United States,San Francisco,37.7749,-122.4194,United Kingdom,London,51.5074,-0.1278
333,48946,13:24:52,96.223.155.196,91.138.148.43,53,UDP,DNS Tunneling,Critical,Application,0.98,Detected DNS Tunneling from internal source,Spamhaus DROP / EDROP Threat Feeds,Japan,Tokyo,35.6895,139.6917,United Kingdom,London,51.5074,-0.1278
332,74305,13:24:50,54.241.250.254,255.89.75.77,5432,HTTPS,Botnet Activity,Critical,Endpoint,1.0,Detected Botnet Activity from external source,Team Cymru Malware & ASN Intelligence,Japan,Tokyo,35.6895,139.6917,India,Bengaluru,12.9716,77.5946
331,60815,13:24:50,88.96.5.218,37.196.9.53,8080,HTTP,Port Scan,Critical,Email,0.91,Detected Port Scan from external source,FireHOL IP Blacklist Aggregator Feeds,Australia,Sydney,-33.8688,151.2093,Brazil,São Paulo,-23.5505,-46.6333
330,48736,13:24:50,178.59.199.93,191.38.76.32,80,ICMP,Privilege Escalation,Critical,Network,1.0,Detected Privilege Escalation from internal source,FireHOL IP Blacklist Aggregator Feeds,India,Bengaluru,12.9716,77.5946,India,Mumbai,19.076,72.8777
329,20413,13:24:50,227.186.249.56,7.14.33.175,25,TCP,Malware Download,Critical,Network,0.99,Detected Malware Download from external source,CIRT Threat Intelligence Feeds,Singapore,Singapore,1.3521,103.8198,Australia,Sydney,-33.8688,151.2093
328,91597,13:24:50,216.84.58.75,165.178.16.221,8080,UDP,Ransomware,Medium,Network,0.64,Detected Ransomware from external source,CIRT Threat Intelligence Feeds,United States,New York,40.7128,-74.006,South Africa,Johannesburg,-26.2041,28.0473
327,99553,13:24:50,131.163.214.117,42.185.149.67,123,UDP,Man-in-the-Middle,Critical,Application,0.99,Detected Man-in-the-Middle from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,South Africa,Johannesburg,-26.2041,28.0473,Germany,Frankfurt,50.1109,8.6821
326,19493,13:24:50,136.68.160.230,88.237.84.1,8080,HTTP,Zero-Day Exploit,Critical,Web,0.95,Detected Zero-Day Exploit from internal source,CIRT Threat Intelligence Feeds,Singapore,Singapore,1.3521,103.8198,India,Bengaluru,12.9716,77.5946
325,16489,13:24:50,54.97.192.112,58.19.101.107,8080,ICMP,Phishing,Critical,Endpoint,0.99,Detected Phishing from external source,Spamhaus DROP / EDROP Threat Feeds,Australia,Sydney,-33.8688,151.2093,India,Bengaluru,12.9716,77.5946
324,24906,13:24:50,25.48.221.214,201.56.29.38,139,DNS,DNS Tunneling,Critical,Email,1.0,Detected DNS Tunneling from external source,Abuse.ch Threat Feeds,United Kingdom,London,51.5074,-0.1278,Germany,Frankfurt,50.1109,8.6821
323,96713,13:24:50,33.3.46.228,230.212.146.90,139,HTTP,Botnet Activity,Critical,Web,1.0,Detected Botnet Activity from internal source,GreyNoise Attack Source Intelligence,United States,New York,40.7128,-74.006,India,Mumbai,19.076,72.8777
322,63976,13:24:50,39.236.101.24,10.146.95.171,445,HTTPS,DDoS Attack,Critical,Application,0.98,Detected DDoS Attack from internal source,CAIDA UCSD Network Telescope,South Africa,Johannesburg,-26.2041,28.0473,Canada,Toronto,43.65107,-79.347015
321,72560,13:24:50,159.152.119.35,148.172.107.209,80,HTTP,Zero-Day Exploit,Critical,Email,0.99,Detected Zero-Day Exploit from external source,RIPE Atlas Measurement Data,United States,San Francisco,37.7749,-122.4194,India,Mumbai,19.076,72.8777
320,94469,13:24:48,4.216.168.220,145.2.254.186,53,DNS,DNS Tunneling,Critical,Application,0.87,Detected DNS Tunneling from external source,GreyNoise Attack Source Intelligence,Canada,Toronto,43.65107,-79.347015,United States,San Francisco,37.7749,-122.4194
319,93429,13:24:48,110.108.190.215,250.234.213.44,139,UDP,DDoS Attack,Critical,DNS,0.88,Detected DDoS Attack from external source,CERT NetFlow & Incident Datasets,Canada,Toronto,43.65107,-79.347015,United Kingdom,London,51.5074,-0.1278
318,29517,13:24:48,19.166.31.94,75.22.23.18,21,DNS,Port Scan,Critical,Web,1.0,Detected Port Scan from internal source,Team Cymru Malware & ASN Intelligence,India,Mumbai,19.076,72.8777,Brazil,São Paulo,-23.5505,-46.6333
317,12497,13:24:48,110.224.25.205,187.70.242.169,8080,TCP,Phishing,Low,Application,0.24,Detected Phishing from internal source,Honeynet Project Honeypot Datasets,Canada,Toronto,43.65107,-79.347015,Singapore,Singapore,1.3521,103.8198
316,44096,13:24:48,224.147.35.230,214.159.28.130,22,HTTPS,XSS Attempt,Critical,DNS,0.97,Detected XSS Attempt from internal source,Team Cymru Malware & ASN Intelligence,South Africa,Johannesburg,-26.2041,28.0473,Singapore,Singapore,1.3521,103.8198
315,33305,13:24:48,83.30.173.88,254.102.90.179,8080,ICMP,DNS Tunneling,Critical,DNS,0.99,Detected DNS Tunneling from internal source,Spamhaus DROP / EDROP Threat Feeds,United States,New York,40.7128,-74.006,United Kingdom,London,51.5074,-0.1278
314,48061,13:24:48,46.49.206.98,94.146.8.147,139,DNS,Data Exfiltration,Critical,Endpoint,0.99,Detected Data Exfiltration from internal source,Rapid7 Project Sonar,India,Mumbai,19.076,72.8777,South Africa,Johannesburg,-26.2041,28.0473
313,49006,13:24:46,151.185.5.236,56.8.20.80,8080,DNS,Brute Force,Medium,Email,0.62,Detected Brute Force from external source,Team Cymru Malware & ASN Intelligence,Germany,Frankfurt,50.1109,8.6821,South Africa,Johannesburg,-26.2041,28.0473
312,62485,13:24:46,173.134.179.64,79.198.135.51,445,HTTP,Zero-Day Exploit,Critical,DNS,0.99,Detected Zero-Day Exploit from internal source,GreyNoise Attack Source Intelligence,India,Bengaluru,12.9716,77.5946,Germany,Frankfurt,50.1109,8.6821
311,11331,13:24:46,244.27.39.141,202.19.50.99,5432,UDP,XSS Attempt,Critical,DNS,1.0,Detected XSS Attempt from internal source,Honeynet Project Honeypot Datasets,Brazil,São Paulo,-23.5505,-46.6333,India,Bengaluru,12.9716,77.5946
310,73744,13:24:46,233.14.233.231,228.222.181.137,5432,UDP,XSS Attempt,Critical,Email,1.0,Detected XSS Attempt from external source,FireHOL IP Blacklist Aggregator Feeds,United Kingdom,London,51.5074,-0.1278,Singapore,Singapore,1.3521,103.8198
309,94772,13:24:46,100.166.31.34,40.166.131.51,445,HTTP,DNS Tunneling,Critical,DNS,0.99,Detected DNS Tunneling from internal source,GreyNoise Attack Source Intelligence,India,Bengaluru,12.9716,77.5946,Brazil,São Paulo,-23.5505,-46.6333
308,30206,13:24:46,114.157.12.151,46.131.251.72,21,HTTPS,Malware Download,High,Application,0.76,Detected Malware Download from external source,RIPE Atlas Measurement Data,United States,New York,40.7128,-74.006,Germany,Frankfurt,50.1109,8.6821
307,29235,13:24:46,125.106.202.211,254.117.27.217,445,UDP,Port Scan,Critical,Application,0.88,Detected Port Scan from external source,RIPE Atlas Measurement Data,India,Mumbai,19.076,72.8777,Canada,Toronto,43.65107,-79.347015
306,15756,13:24:46,103.52.12.105,144.215.155.151,5432,TCP,XSS Attempt,Critical,Web,0.91,Detected XSS Attempt from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,India,Mumbai,19.076,72.8777,South Africa,Johannesburg,-26.2041,28.0473
305,77115,13:24:46,196.167.37.162,30.25.18.10,5432,HTTPS,Man-in-the-Middle,Critical,Application,0.98,Detected Man-in-the-Middle from external source,Rapid7 Project Sonar,United States,New York,40.7128,-74.006,United States,San Francisco,37.7749,-122.4194
304,16836,13:24:46,18.144.18.251,66.218.168.209,123,DNS,DDoS Attack,Critical,DNS,0.95,Detected DDoS Attack from internal source,Spamhaus DROP / EDROP Threat Feeds,Singapore,Singapore,1.3521,103.8198,United States,New York,40.7128,-74.006
303,21498,13:24:46,147.244.124.76,152.233.90.105,443,DNS,DNS Tunneling,Critical,Email,0.98,Detected DNS Tunneling from external source,CAIDA UCSD Network Telescope,United States,New York,40.7128,-74.006,India,Bengaluru,12.9716,77.5946
302,17033,13:24:45,33.242.28.116,100.72.138.15,25,HTTP,DNS Tunneling,Critical,Web,0.99,Detected DNS Tunneling from external source,OpenThreatExchange (AlienVault OTX) Data Pulses,India,Bengaluru,12.9716,77.5946,India,Mumbai,19.076,72.8777
301,17228,13:24:45,212.112.64.87,235.144.252.28,445,TCP,Botnet Activity,Critical,Endpoint,1.0,Detected Botnet Activity from external source,MAWI Packet Trace Archive,Canada,Toronto,43.65107,-79.347015,Japan,Tokyo,35.6895,139.6917
300,59273,13:24:45,125.126.11.221,225.150.99.82,3306,HTTPS,Privilege Escalation,Critical,Endpoint,1.0,Detected Privilege Escalation from external source,MAWI Packet Trace Archive,Brazil,São Paulo,-23.5505,-46.6333,United Kingdom,London,51.5074,-0.1278
299,61914,13:24:45,34.67.248.214,54.104.65.109,139,TCP,XSS Attempt,Critical,Endpoint,1.0,Detected XSS Attempt from external source,CIRT Threat Intelligence Feeds,Canada,Toronto,43.65107,-79.347015,United States,New York,40.7128,-74.006
298,50628,13:24:43,79.12.183.83,133.163.67.149,80,HTTP,DDoS Attack,Critical,DNS,0.99,Detected DDoS Attack from external source,DShield / SANS Internet Storm Center Logs,South Africa,Johannesburg,-26.2041,28.0473,Germany,Frankfurt,50.1109,8.6821
297,26853,13:24:43,249.194.183.19,198.150.172.108,445,UDP,Privilege Escalation,Critical,Web,0.99,Detected Privilege Escalation from internal source,Abuse.ch Threat Feeds,United Kingdom,London,51.5074,-0.1278,Canada,Toronto,43.65107,-79.347015
296,69171,13:24:43,72.183.71.21,128.19.37.30,3306,ICMP,SQL Injection,Critical,Endpoint,1.0,Detected SQL Injection from internal source,GreyNoise Attack Source Intelligence,Brazil,São Paulo,-23.5505,-46.6333,South Africa,Johannesburg,-26.2041,28.0473
295,93466,13:24:43,21.246.31.190,167.224.216.32,22,TCP,SQL Injection,Critical,Network,1.0,Detected SQL Injection from external source,MAWI Packet Trace Archive,South Africa,Johannesburg,-26.2041,28.0473,Singapore,Singapore,1.3521,103.8198
294,56501,13:24:43,241.253.50.111,8.120.101.243,21,ICMP,XSS Attempt,Critical,Email,1.0,Detected XSS Attempt from external source,Abuse.ch Threat Feeds,United Kingdom,London,51.5074,-0.1278,United States,New York,40.7128,-74.006
293,37334,13:24:43,23.18.79.32,242.94.147.106,123,UDP,DNS Tunneling,High,Network,0.79,Detected DNS Tunneling from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,United States,San Francisco,37.7749,-122.4194,India,Bengaluru,12.9716,77.5946
292,92376,13:24:43,244.91.88.210,81.252.51.20,80,HTTPS,Botnet Activity,Critical,Email,0.99,Detected Botnet Activity from internal source,CAIDA UCSD Network Telescope,Germany,Frankfurt,50.1109,8.6821,India,Bengaluru,12.9716,77.5946
291,85618,13:24:43,4.155.50.172,103.66.167.19,123,DNS,Botnet Activity,Critical,Application,1.0,Detected Botnet Activity from internal source,GreyNoise Attack Source Intelligence,South Africa,Johannesburg,-26.2041,28.0473,Singapore,Singapore,1.3521,103.8198
290,77626,13:24:43,65.44.175.230,40.149.83.32,22,ICMP,Brute Force,Critical,DNS,1.0,Detected Brute Force from external source,Spamhaus DROP / EDROP Threat Feeds,India,Bengaluru,12.9716,77.5946,Australia,Sydney,-33.8688,151.2093
289,18966,13:24:43,68.215.39.106,170.212.160.152,25,HTTPS,Malware Download,Critical,Network,0.99,Detected Malware Download from external source,Spamhaus DROP / EDROP Threat Feeds,United Kingdom,London,51.5074,-0.1278,United States,New York,40.7128,-74.006
288,32100,13:24:41,8.100.14.2,2.245.101.175,8080,DNS,Malware Download,Critical,Email,0.92,Detected Malware Download from internal source,RIPE Atlas Measurement Data,India,Bengaluru,12.9716,77.5946,Germany,Frankfurt,50.1109,8.6821
287,62733,13:24:41,126.204.250.250,246.114.41.189,443,TCP,Ransomware,Critical,Network,0.89,Detected Ransomware from internal source,CERT NetFlow & Incident Datasets,United States,New York,40.7128,-74.006,Canada,Toronto,43.65107,-79.347015
286,63635,13:24:41,92.253.112.225,239.19.110.45,445,HTTPS,Botnet Activity,Critical,Network,1.0,Detected Botnet Activity from internal source,RIPE Atlas Measurement Data,United Kingdom,London,51.5074,-0.1278,Japan,Tokyo,35.6895,139.6917
285,11326,13:24:41,167.77.193.90,12.200.38.128,21,ICMP,Port Scan,Critical,Application,1.0,Detected Port Scan from internal source,OpenThreatExchange (AlienVault OTX) Data Pulses,United Kingdom,London,51.5074,-0.1278,Brazil,São Paulo,-23.5505,-46.6333
284,39809,13:24:41,163.237.96.166,130.229.104.115,8080,ICMP,Data Exfiltration,Critical,Email,1.0,Detected Data Exfiltration from internal source,CIRT Threat Intelligence Feeds,India,Mumbai,19.076,72.8777,Japan,Tokyo,35.6895,139.6917
283,47472,13:24:41,46.150.88.47,36.226.63.224,3306,ICMP,Malware Download,Critical,Network,0.95,Detected Malware Download from internal source,Shadowserver Foundation Public Datasets,India,Bengaluru,12.9716,77.5946,Japan,Tokyo,35.6895,139.6917
282,23648,13:24:41,155.94.71.211,13.26.83.129,139,HTTPS,Man-in-the-Middle,Critical,Web,0.98,Detected Man-in-the-Middle from internal source,Rapid7 Project Sonar,South Africa,Johannesburg,-26.2041,28.0473,Canada,Toronto,43.65107,-79.347015
281,92550,13:24:41,19.213.20.55,138.120.79.77,123,DNS,Malware Download,Critical,Network,0.94,Detected Malware Download from internal source,CERT NetFlow & Incident Datasets,Japan,Tokyo,35.6895,139.6917,Singapore,Singapore,1.3521,103.8198
280,30699,13:24:41,176.126.158.203,136.182.153.133,445,UDP,Zero-Day Exploit,Critical,Network,1.0,Detected Zero-Day Exploit from external source,MAWI Packet Trace Archive,United Kingdom,London,51.5074,-0.1278,Australia,Sydney,-33.8688,151.2093
279,20163,13:24:41,250.39.124.66,232.168.2.9,5432,UDP,Port Scan,Critical,Application,0.85,Detected Port Scan from internal source,Shadowserver Foundation Public Datasets,Germany,Frankfurt,50.1109,8.6821,United States,New York,40.7128,-74.006
278,77818,13:24:41,163.217.25.198,19.49.88.197,5432,UDP,DDoS Attack,Critical,Endpoint,0.94,Detected DDoS Attack from external source,Team Cymru Malware & ASN Intelligence,India,Bengaluru,12.9716,77.5946,South Africa,Johannesburg,-26.2041,28.0473
277,83368,13:24:41,74.217.26.76,56.181.193.23,139,HTTPS,Zero-Day Exploit,Critical,Endpoint,1.0,Detected Zero-Day Exploit from internal source,Team Cymru Malware & ASN Intelligence,Australia,Sydney,-33.8688,151.2093,Singapore,Singapore,1.3521,103.8198
276,16055,13:24:41,178.206.145.41,239.33.240.98,5432,UDP,DNS Tunneling,Critical,Endpoint,1.0,Detected DNS Tunneling from internal source,Shadowserver Foundation Public Datasets,Singapore,Singapore,1.3521,103.8198,India,Bengaluru,12.9716,77.5946
275,76365,13:24:39,174.22.137.198,49.214.237.69,8080,TCP,Botnet Activity,High,Endpoint,0.82,Detected Botnet Activity from internal source,GreyNoise Attack Source Intelligence,India,Mumbai,19.076,72.8777,Brazil,São Paulo,-23.5505,-46.6333
274,43584,13:24:39,206.34.112.149,228.234.170.169,445,UDP,Phishing,Critical,DNS,1.0,Detected Phishing from external source,Abuse.ch Threat Feeds,United Kingdom,London,51.5074,-0.1278,Singapore,Singapore,1.3521,103.8198
273,53901,13:24:39,212.118.9.157,220.63.21.49,80,UDP,DNS Tunneling,Critical,Web,0.9,Detected DNS Tunneling from internal source,DShield / SANS Internet Storm Center Logs,United States,New York,40.7128,-74.006,United Kingdom,London,51.5074,-0.1278
272,65835,13:24:39,10.202.90.18,218.166.230.114,445,DNS,DDoS Attack,Critical,Endpoint,1.0,Detected DDoS Attack from internal source,CIRT Threat Intelligence Feeds,Australia,Sydney,-33.8688,151.2093,South Africa,Johannesburg,-26.2041,28.0473
271,59396,13:24:39,141.123.183.7,243.8.235.71,139,TCP,DNS Tunneling,Critical,DNS,1.0,Detected DNS Tunneling from internal source,CERT NetFlow & Incident Datasets,Germany,Frankfurt,50.1109,8.6821,United States,San Francisco,37.7749,-122.4194
270,51373,13:24:39,114.107.80.178,175.42.65.176,3306,HTTP,Man-in-the-Middle,Critical,Network,0.99,Detected Man-in-the-Middle from external source,Honeynet Project Honeypot Datasets,India,Mumbai,19.076,72.8777,United States,San Francisco,37.7749,-122.4194
269,92139,13:24:39,11.62.120.94,41.119.118.167,22,DNS,SQL Injection,Critical,Web,1.0,Detected SQL Injection from external source,Abuse.ch Threat Feeds,India,Bengaluru,12.9716,77.5946,India,Bengaluru,12.9716,77.5946
268,75990,13:24:39,25.206.5.15,160.222.199.175,22,ICMP,Data Exfiltration,Critical,Endpoint,1.0,Detected Data Exfiltration from internal source,CIRT Threat Intelligence Feeds,India,Mumbai,19.076,72.8777,United States,San Francisco,37.7749,-122.4194
267,43828,13:24:39,150.91.38.111,176.78.167.109,3306,UDP,DNS Tunneling,Critical,Email,0.98,Detected DNS Tunneling from external source,FireHOL IP Blacklist Aggregator Feeds,Singapore,Singapore,1.3521,103.8198,United States,New York,40.7128,-74.006
266,28455,13:24:37,252.236.8.240,126.34.40.98,80,ICMP,DDoS Attack,Critical,Web,0.98,Detected DDoS Attack from internal source,MAWI Packet Trace Archive,United States,New York,40.7128,-74.006,Germany,Frankfurt,50.1109,8.6821
265,54421,13:24:37,179.24.39.148,42.175.136.9,53,HTTP,Botnet Activity,Critical,Email,0.99,Detected Botnet Activity from internal source,GreyNoise Attack Source Intelligence,Germany,Frankfurt,50.1109,8.6821,India,Mumbai,19.076,72.8777
264,18943,13:24:37,189.252.171.76,81.32.246.17,25,HTTPS,Port Scan,Critical,Endpoint,1.0,Detected Port Scan from internal source,Rapid7 Project Sonar,India,Mumbai,19.076,72.8777,United Kingdom,London,51.5074,-0.1278
263,45123,13:24:37,192.243.33.111,87.244.236.114,123,TCP,Privilege Escalation,Critical,Application,1.0,Detected Privilege Escalation from internal source,Spamhaus DROP / EDROP Threat Feeds,Japan,Tokyo,35.6895,139.6917,India,Mumbai,19.076,72.8777
262,26072,13:24:37,101.179.3.173,200.101.28.22,80,HTTPS,Malware Download,Critical,Application,1.0,Detected Malware Download from external source,Spamhaus DROP / EDROP Threat Feeds,South Africa,Johannesburg,-26.2041,28.0473,United States,New York,40.7128,-74.006
261,85440,13:24:37,114.235.212.181,234.37.83.55,445,HTTPS,Data Exfiltration,Critical,Email,1.0,Detected Data Exfiltration from external source,GreyNoise Attack Source Intelligence,Germany,Frankfurt,50.1109,8.6821,Brazil,São Paulo,-23.5505,-46.6333
260,32744,13:24:37,92.27.228.172,111.141.243.12,53,HTTPS,DNS Tunneling,Critical,Email,0.96,Detected DNS Tunneling from internal source,CERT NetFlow & Incident Datasets,United States,San Francisco,37.7749,-122.4194,Japan,Tokyo,35.6895,139.6917
259,59844,13:24:37,140.124.66.178,83.206.200.46,139,DNS,XSS Attempt,Critical,Application,1.0,Detected XSS Attempt from external source,Shadowserver Foundation Public Datasets,United States,San Francisco,37.7749,-122.4194,Brazil,São Paulo,-23.5505,-46.6333
